txn_id,amount,upi_gps_lat,upi_gps_long,telecom_cell_lat,telecom_cell_long,timestamp,target_atm_id,GEO_DISTANCE_KM,IMPLIED_SPEED_KMH,FRAUD_ALERT,THREAT_LEVEL
TXN100599,24006.13,18.51344,73.869387,18.50959,73.862764,2026-08-27 10:02:38,ATM-PN-0013,0.82,24.57,False,NORMAL
TXN100166,19956.4,18.539539,73.836241,18.541141,73.836165,2026-08-27 10:26:59,ATM-PN-0009,0.18,5.35,False,NORMAL
TXN100269,48606.96,18.517361,73.859421,18.515143,73.861966,2026-08-27 11:14:35,ATM-PN-0050,0.36,10.93,False,NORMAL
TXN100717,7795.02,18.510351,73.875877,18.49704,73.874869,2026-08-27 12:16:00,ATM-PN-0030,1.48,44.52,False,NORMAL
TXN100595,34235.08,18.519059,73.863289,18.521674,73.87105,2026-08-27 13:03:30,ATM-PN-0021,0.87,26.05,False,NORMAL
TXN100357,5513.88,18.510538,73.836669,18.509394,73.829477,2026-08-27 13:24:39,ATM-PN-0017,0.77,23.07,False,NORMAL
TXN100732,47918.08,18.517452,73.861515,18.509743,73.853429,2026-08-27 13:27:52,ATM-PN-0046,1.21,36.27,False,NORMAL
TXN100155,28857.43,18.519834,73.86105,18.515964,73.858724,2026-08-27 13:29:48,ATM-PN-0017,0.5,14.86,False,NORMAL
TXN100993,21966.0,18.523187,73.855752,18.519163,73.85031,2026-08-27 14:42:08,ATM-PN-0037,0.73,21.83,False,NORMAL
TXN100685,17892.07,18.520985,73.870874,18.519897,73.876062,2026-08-27 15:21:22,ATM-PN-0029,0.56,16.81,False,NORMAL
TXN100736,30913.9,18.519447,73.856708,18.50705,73.853981,2026-08-27 16:04:41,ATM-PN-0050,1.41,42.24,False,NORMAL
TXN100790,13621.18,18.508331,73.882135,18.501879,73.875432,2026-08-27 16:08:42,ATM-PN-0012,1.01,30.21,False,NORMAL
TXN100908,2086.93,18.512432,73.866267,18.5111,73.865782,2026-08-27 17:07:55,ATM-PN-0045,0.16,4.7,False,NORMAL
TXN100806,21815.71,18.53152,73.860402,18.531918,73.860579,2026-08-27 17:09:22,ATM-PN-0040,0.05,1.44,False,NORMAL
TXN100111,44984.61,18.530255,73.855873,18.519249,73.85948,2026-08-27 19:13:03,ATM-PN-0029,1.28,38.45,False,NORMAL
TXN100882,40825.31,18.515336,73.843954,18.516083,73.837148,2026-08-27 19:32:35,ATM-PN-0048,0.72,21.67,False,NORMAL
TXN100714,34904.34,18.503854,73.863865,18.502582,73.864908,2026-08-27 20:08:19,ATM-PN-0007,0.18,5.38,False,NORMAL
TXN100517,21998.07,18.510528,73.868814,19.934121,72.455349,2026-08-27 20:13:16,ATM-PN-0008,216.98,6509.45,True,CRITICAL
TXN100919,4123.18,18.510807,73.880387,18.50416,73.882086,2026-08-27 21:29:35,ATM-PN-0045,0.76,22.82,False,NORMAL
TXN100966,16613.5,18.530226,73.831614,18.530445,73.831004,2026-08-28 00:52:46,ATM-PN-0029,0.07,2.06,False,NORMAL
TXN100940,29835.22,18.524669,73.863247,18.526983,73.864833,2026-08-28 01:00:59,ATM-PN-0014,0.31,9.21,False,NORMAL
TXN100093,21451.11,18.545855,73.86143,18.536008,73.85296,2026-08-28 01:52:35,ATM-PN-0050,1.41,42.39,False,NORMAL
TXN100880,29131.33,18.522063,73.847485,18.518108,73.854945,2026-08-28 03:19:20,ATM-PN-0022,0.9,27.03,False,NORMAL
TXN100139,33280.23,18.518666,73.832372,18.517394,73.835004,2026-08-28 03:27:18,ATM-PN-0034,0.31,9.34,False,NORMAL
TXN100283,28907.27,18.534978,73.834878,18.538048,73.840596,2026-08-28 06:05:35,ATM-PN-0047,0.69,20.78,False,NORMAL
TXN100541,11930.11,18.516313,73.854804,16.926269,73.103466,2026-08-28 08:20:21,ATM-PN-0015,193.89,5816.64,True,CRITICAL
TXN100016,9838.29,18.507421,73.867977,18.504739,73.873817,2026-08-28 09:00:41,ATM-PN-0045,0.68,20.53,False,NORMAL
TXN100356,4905.64,18.526772,73.84915,18.529931,73.849418,2026-08-28 09:04:27,ATM-PN-0008,0.35,10.57,False,NORMAL
TXN100325,9100.0,18.520647,73.851127,18.514211,73.848003,2026-08-28 09:37:42,ATM-PN-0013,0.79,23.63,False,NORMAL
TXN100681,2484.01,18.513101,73.841553,18.511597,73.841764,2026-08-28 09:43:01,ATM-PN-0044,0.17,5.06,False,NORMAL
TXN100464,42887.28,18.508706,73.823408,18.49849,73.819503,2026-08-28 11:04:13,ATM-PN-0013,1.21,36.25,False,NORMAL
TXN100144,24214.42,18.514899,73.870327,18.514657,73.876627,2026-08-28 11:42:00,ATM-PN-0013,0.66,19.94,False,NORMAL
TXN100141,11630.92,18.516288,73.844933,18.513176,73.843679,2026-08-28 11:43:19,ATM-PN-0020,0.37,11.11,False,NORMAL
TXN100986,10883.43,18.510908,73.851501,18.516115,73.847363,2026-08-28 11:47:14,ATM-PN-0048,0.72,21.75,False,NORMAL
TXN100287,25368.47,18.522617,73.828122,18.528205,73.824519,2026-08-28 11:53:35,ATM-PN-0025,0.73,21.85,False,NORMAL
TXN100980,28911.61,18.518301,73.853163,19.533649,72.333021,2026-08-28 12:22:24,ATM-PN-0041,195.66,5869.67,True,CRITICAL
TXN100968,7586.49,18.53622,73.826144,18.537563,73.830085,2026-08-28 13:06:31,ATM-PN-0034,0.44,13.25,False,NORMAL
TXN100427,29744.15,18.507295,73.868382,18.498249,73.869646,2026-08-28 13:43:50,ATM-PN-0042,1.01,30.44,False,NORMAL
TXN100110,11121.24,18.521481,73.861962,18.518499,73.851375,2026-08-28 13:52:16,ATM-PN-0040,1.16,34.93,False,NORMAL
TXN100493,34692.2,18.502054,73.848968,18.490624,73.842235,2026-08-28 15:47:27,ATM-PN-0045,1.46,43.67,False,NORMAL
TXN100445,32194.42,18.498705,73.850511,18.504163,73.838325,2026-08-28 16:04:51,ATM-PN-0029,1.42,42.63,False,NORMAL
TXN100206,40301.78,18.52714,73.859256,18.523871,73.85601,2026-08-28 19:15:55,ATM-PN-0022,0.5,14.98,False,NORMAL
TXN100931,8987.23,18.535601,73.854673,18.5435,73.843276,2026-08-28 19:46:41,ATM-PN-0007,1.49,44.65,False,NORMAL
TXN100498,3909.39,18.520577,73.844569,14.956081,72.503964,2026-08-28 20:46:30,ATM-PN-0010,421.27,12638.04,True,CRITICAL
TXN100727,4704.62,18.49761,73.872095,18.496404,73.875187,2026-08-28 22:08:39,ATM-PN-0045,0.35,10.58,False,NORMAL
TXN100185,3407.24,18.523365,73.849645,18.518759,73.843636,2026-08-28 23:14:58,ATM-PN-0003,0.81,24.44,False,NORMAL
TXN100526,1179.8,18.530919,73.853771,18.535927,73.842572,2026-08-28 23:41:40,ATM-PN-0045,1.31,39.16,False,NORMAL
TXN100938,49424.63,18.520581,73.853342,18.521217,73.852961,2026-08-29 00:15:20,ATM-PN-0044,0.08,2.44,False,NORMAL
TXN100902,36264.26,18.516114,73.849784,18.516622,73.838596,2026-08-29 00:52:00,ATM-PN-0030,1.18,35.43,False,NORMAL
TXN100454,33848.05,18.494759,73.853801,18.497557,73.855752,2026-08-29 01:58:51,ATM-PN-0022,0.37,11.19,False,NORMAL
TXN100551,44186.15,18.515454,73.866799,18.525065,73.859018,2026-08-29 03:35:17,ATM-PN-0006,1.35,40.42,False,NORMAL
TXN100693,48725.81,18.505961,73.871517,18.504595,73.868135,2026-08-29 04:06:32,ATM-PN-0008,0.39,11.63,False,NORMAL
TXN100822,41695.33,18.514503,73.849246,18.514105,73.85693,2026-08-29 05:04:16,ATM-PN-0020,0.81,24.34,False,NORMAL
TXN100305,24395.47,18.50822,73.855333,18.502154,73.84979,2026-08-29 05:18:57,ATM-PN-0002,0.89,26.78,False,NORMAL
TXN100771,47527.51,18.497495,73.857451,18.487552,73.858027,2026-08-29 07:28:34,ATM-PN-0036,1.11,33.22,False,NORMAL
TXN100175,3352.38,18.522494,73.870337,18.520596,73.870811,2026-08-29 11:00:52,ATM-PN-0027,0.22,6.51,False,NORMAL
TXN100338,9466.22,18.511428,73.829933,18.519536,73.821542,2026-08-29 12:29:26,ATM-PN-0007,1.26,37.9,False,NORMAL
TXN100124,18841.74,18.522973,73.842613,18.531949,73.852792,2026-08-29 12:41:34,ATM-PN-0036,1.47,43.97,False,NORMAL
TXN100151,26453.77,18.5097,73.859173,18.505825,73.85415,2026-08-29 14:08:12,ATM-PN-0009,0.68,20.48,False,NORMAL
TXN100749,32127.98,18.536823,73.856688,18.534263,73.859078,2026-08-29 14:47:55,ATM-PN-0045,0.38,11.4,False,NORMAL
TXN100284,14352.8,18.533763,73.864517,18.534879,73.867341,2026-08-29 15:02:12,ATM-PN-0010,0.32,9.68,False,NORMAL
TXN100535,34060.75,18.519378,73.864924,18.509598,73.863574,2026-08-29 15:02:36,ATM-PN-0041,1.1,32.9,False,NORMAL
TXN100168,38391.75,18.524036,73.871044,18.525839,73.869147,2026-08-29 16:52:39,ATM-PN-0003,0.28,8.5,False,NORMAL
TXN100677,10655.19,18.515645,73.855519,18.511575,73.860108,2026-08-29 16:55:23,ATM-PN-0046,0.66,19.88,False,NORMAL
TXN100607,39037.09,18.51624,73.862048,18.515844,73.862674,2026-08-29 18:31:44,ATM-PN-0031,0.08,2.38,False,NORMAL
TXN100782,36926.52,18.518724,73.855014,19.100115,72.011434,2026-08-29 18:32:32,ATM-PN-0020,204.53,6135.99,True,CRITICAL
TXN100073,18752.51,18.505164,73.84587,18.51123,73.84741,2026-08-29 18:32:53,ATM-PN-0019,0.69,20.81,False,NORMAL
TXN100764,4744.06,18.522846,73.888692,18.518106,73.882057,2026-08-29 20:33:24,ATM-PN-0031,0.88,26.28,False,NORMAL
TXN100429,32062.32,18.514127,73.859406,18.519504,73.858297,2026-08-29 20:57:59,ATM-PN-0047,0.61,18.28,False,NORMAL
TXN100045,1776.12,18.534651,73.877239,18.5334,73.87513,2026-08-29 20:58:51,ATM-PN-0001,0.26,7.87,False,NORMAL
TXN100236,49628.07,18.509788,73.831127,18.519052,73.825657,2026-08-29 21:02:53,ATM-PN-0042,1.18,35.42,False,NORMAL
TXN100129,2739.5,18.520463,73.858113,18.516405,73.86109,2026-08-29 21:50:44,ATM-PN-0004,0.55,16.49,False,NORMAL
TXN100323,32454.96,18.525815,73.852341,18.522661,73.854259,2026-08-29 22:37:10,ATM-PN-0013,0.4,12.15,False,NORMAL
TXN100696,8773.23,18.534485,73.863827,15.839897,71.83257,2026-08-29 23:14:48,ATM-PN-0021,369.22,11076.64,True,CRITICAL
TXN100591,33299.31,18.524728,73.836222,18.525368,73.843954,2026-08-29 23:18:08,ATM-PN-0005,0.82,24.55,False,NORMAL
TXN100455,47382.35,18.519667,73.859398,18.518222,73.872052,2026-08-29 23:34:19,ATM-PN-0044,1.34,40.32,False,NORMAL
TXN100996,9406.91,18.527423,73.84766,18.52544,73.846158,2026-08-29 23:43:18,ATM-PN-0036,0.27,8.14,False,NORMAL
TXN100101,18170.22,18.534195,73.860855,18.537877,73.870865,2026-08-30 00:11:02,ATM-PN-0050,1.13,33.96,False,NORMAL
TXN100211,13007.74,18.518145,73.848403,18.517532,73.850278,2026-08-30 00:28:59,ATM-PN-0010,0.21,6.27,False,NORMAL
TXN100179,34933.5,18.522376,73.85527,18.531131,73.849765,2026-08-30 00:33:19,ATM-PN-0046,1.13,34.0,False,NORMAL
TXN100150,43898.79,18.503013,73.872012,18.514636,73.865868,2026-08-30 00:39:07,ATM-PN-0001,1.45,43.37,False,NORMAL
TXN100633,44874.8,18.527925,73.873485,18.527064,73.870918,2026-08-30 00:41:55,ATM-PN-0041,0.29,8.61,False,NORMAL
TXN100881,11360.59,18.504472,73.865723,18.514765,73.868669,2026-08-30 01:21:14,ATM-PN-0001,1.19,35.58,False,NORMAL
TXN100562,26589.11,18.511177,73.854983,18.038773,77.07649,2026-08-30 01:33:10,ATM-PN-0034,344.17,10325.24,True,CRITICAL
TXN100249,31589.96,18.516565,73.855859,18.51554,73.849681,2026-08-30 02:03:38,ATM-PN-0010,0.66,19.84,False,NORMAL
TXN100276,22753.55,18.526476,73.853105,18.527636,73.854062,2026-08-30 03:55:59,ATM-PN-0021,0.16,4.91,False,NORMAL
TXN100933,45649.11,18.508117,73.828597,19.615057,73.958574,2026-08-30 04:23:50,ATM-PN-0029,123.84,3715.26,True,CRITICAL
TXN100574,25104.19,18.518121,73.838215,18.517755,73.838448,2026-08-30 04:25:04,ATM-PN-0016,0.05,1.43,False,NORMAL
TXN100335,30201.65,18.530721,73.859301,18.534237,73.848438,2026-08-30 05:07:29,ATM-PN-0043,1.21,36.31,False,NORMAL
TXN100862,42846.21,18.527616,73.866453,18.52919,73.865716,2026-08-30 06:41:28,ATM-PN-0034,0.19,5.74,False,NORMAL
TXN100021,43682.96,18.533618,73.841216,18.534191,73.83099,2026-08-30 07:07:58,ATM-PN-0003,1.08,32.4,False,NORMAL
TXN100007,33297.89,18.516135,73.86804,18.510575,73.868207,2026-08-30 07:37:41,ATM-PN-0026,0.62,18.55,False,NORMAL
TXN100377,27884.7,18.51436,73.848683,18.514355,73.848622,2026-08-30 07:53:19,ATM-PN-0028,0.01,0.19,False,NORMAL
TXN100592,5333.87,18.521339,73.841458,18.517665,73.849018,2026-08-30 08:31:12,ATM-PN-0029,0.9,26.87,False,NORMAL
TXN100543,38344.67,18.529325,73.851712,18.531883,73.852266,2026-08-30 10:32:49,ATM-PN-0001,0.29,8.71,False,NORMAL
TXN100480,23725.3,18.518081,73.863689,18.511707,73.873731,2026-08-30 10:37:23,ATM-PN-0001,1.27,38.22,False,NORMAL
TXN100945,16995.09,18.516358,73.862961,18.508817,73.863922,2026-08-30 12:07:02,ATM-PN-0046,0.84,25.34,False,NORMAL
TXN100172,20971.23,18.530619,73.835103,18.517417,73.833232,2026-08-30 12:47:51,ATM-PN-0018,1.48,44.44,False,NORMAL
TXN100922,15060.16,18.525651,73.860108,18.525848,73.86026,2026-08-30 13:08:20,ATM-PN-0035,0.03,0.81,False,NORMAL
TXN100246,899.1,18.520402,73.858931,16.131344,74.764826,2026-08-30 13:24:19,ATM-PN-0022,282.52,8475.51,True,CRITICAL
TXN100752,43389.01,18.504441,73.82921,18.509807,73.830433,2026-08-30 13:28:44,ATM-PN-0050,0.61,18.31,False,NORMAL
TXN100956,8946.4,18.514242,73.855686,18.513302,73.846411,2026-08-30 14:00:14,ATM-PN-0024,0.98,29.51,False,NORMAL
TXN100975,46891.93,18.524902,73.880001,18.454994,72.635623,2026-08-30 14:30:01,ATM-PN-0048,131.46,3943.67,True,CRITICAL
TXN100370,28077.99,18.526719,73.861466,18.525537,73.862232,2026-08-30 14:59:03,ATM-PN-0001,0.15,4.63,False,NORMAL
TXN100841,24827.92,18.499755,73.845071,18.496083,73.842651,2026-08-30 15:20:51,ATM-PN-0002,0.48,14.44,False,NORMAL
TXN100049,7842.52,18.523352,73.866675,18.518032,73.878198,2026-08-30 15:24:14,ATM-PN-0009,1.35,40.54,False,NORMAL
TXN100958,31528.45,18.520652,73.865434,18.510407,73.872406,2026-08-30 15:38:58,ATM-PN-0040,1.36,40.67,False,NORMAL
TXN100381,27902.29,18.489259,73.85238,18.488908,73.847923,2026-08-30 15:58:06,ATM-PN-0014,0.47,14.15,False,NORMAL
TXN100347,6882.07,18.518154,73.857787,16.793062,76.558458,2026-08-30 16:46:56,ATM-PN-0025,344.49,10334.62,True,CRITICAL
TXN100126,9896.79,18.534549,73.846031,18.532272,73.832941,2026-08-30 16:47:05,ATM-PN-0011,1.4,42.09,False,NORMAL
TXN100787,45906.45,18.512626,73.876271,18.505335,73.873719,2026-08-30 16:56:23,ATM-PN-0033,0.85,25.63,False,NORMAL
TXN100748,42152.91,18.525635,73.847623,18.515353,73.839123,2026-08-30 17:04:21,ATM-PN-0043,1.45,43.58,False,NORMAL
TXN100194,28393.74,18.49707,73.860778,18.507157,73.85298,2026-08-30 17:35:43,ATM-PN-0003,1.39,41.72,False,NORMAL
TXN100470,8794.99,18.534928,73.846807,18.540166,73.853916,2026-08-30 18:10:02,ATM-PN-0022,0.95,28.48,False,NORMAL
TXN100340,13397.68,18.516564,73.865329,18.511356,73.875126,2026-08-30 18:23:18,ATM-PN-0019,1.18,35.53,False,NORMAL
TXN100733,10882.09,18.54206,73.871504,18.531363,73.873272,2026-08-30 19:03:25,ATM-PN-0005,1.2,36.12,False,NORMAL
TXN100268,27878.02,18.542961,73.872441,18.537631,73.883091,2026-08-30 19:44:49,ATM-PN-0001,1.27,38.09,False,NORMAL
TXN100725,29727.94,18.509537,73.862009,20.175079,74.575659,2026-08-30 19:46:24,ATM-PN-0009,199.76,5992.86,True,CRITICAL
TXN100079,7500.7,18.515276,73.833371,18.511366,73.831011,2026-08-30 21:07:24,ATM-PN-0023,0.5,15.03,False,NORMAL
TXN100529,23515.56,18.520077,73.872251,18.518822,73.882089,2026-08-30 21:39:17,ATM-PN-0001,1.05,31.4,False,NORMAL
TXN100817,20399.14,18.515911,73.849757,18.51392,73.856861,2026-08-30 22:25:55,ATM-PN-0044,0.78,23.43,False,NORMAL
TXN100536,22733.87,18.499672,73.868839,18.496343,73.866103,2026-08-30 23:25:30,ATM-PN-0009,0.47,14.08,False,NORMAL
TXN100394,25504.45,18.522991,73.849692,19.869875,74.498341,2026-08-31 00:32:29,ATM-PN-0027,164.53,4935.85,True,CRITICAL
TXN100372,31178.02,18.503698,73.877713,18.49799,73.875323,2026-08-31 01:44:01,ATM-PN-0031,0.68,20.49,False,NORMAL
TXN100019,7635.69,18.533814,73.866987,18.54606,73.868237,2026-08-31 02:07:40,ATM-PN-0042,1.37,41.04,False,NORMAL
TXN100100,2574.34,18.519568,73.859113,18.519753,73.859706,2026-08-31 02:16:16,ATM-PN-0020,0.07,1.97,False,NORMAL
TXN100812,17395.34,18.49957,73.861809,18.500774,73.858551,2026-08-31 03:59:08,ATM-PN-0033,0.37,11.06,False,NORMAL
TXN100320,31103.1,18.5113,73.851395,18.509392,73.8528,2026-08-31 04:09:54,ATM-PN-0044,0.26,7.76,False,NORMAL
TXN100648,34419.57,18.520173,73.856679,18.520929,73.854036,2026-08-31 05:18:07,ATM-PN-0031,0.29,8.73,False,NORMAL
TXN100611,6021.7,18.516163,73.881834,18.52771,73.882923,2026-08-31 05:47:39,ATM-PN-0012,1.29,38.67,False,NORMAL
TXN100304,44452.6,18.541513,73.861638,18.540741,73.862889,2026-08-31 06:46:01,ATM-PN-0011,0.16,4.72,False,NORMAL
TXN100674,9000.99,18.529345,73.844047,18.529781,73.842223,2026-08-31 07:35:21,ATM-PN-0017,0.2,5.95,False,NORMAL
TXN100090,20124.47,18.528005,73.850161,18.517186,73.856919,2026-08-31 09:02:33,ATM-PN-0024,1.4,41.95,False,NORMAL
TXN100163,27287.59,18.529036,73.857754,18.52728,73.852007,2026-08-31 09:14:55,ATM-PN-0004,0.64,19.1,False,NORMAL
TXN100830,43231.95,18.533842,73.874022,18.533349,73.872253,2026-08-31 10:43:52,ATM-PN-0008,0.19,5.83,False,NORMAL
TXN100477,27652.99,18.521089,73.853218,18.531885,73.848279,2026-08-31 11:17:08,ATM-PN-0009,1.31,39.26,False,NORMAL
TXN100872,19382.05,18.514421,73.850017,18.512316,73.857672,2026-08-31 11:24:15,ATM-PN-0007,0.84,25.21,False,NORMAL
TXN100296,24616.4,18.51542,73.856098,17.055023,72.011802,2026-08-31 11:56:59,ATM-PN-0021,253.97,7619.04,True,CRITICAL
TXN100709,5812.56,18.533817,73.831327,18.532661,73.828988,2026-08-31 12:09:10,ATM-PN-0023,0.28,8.34,False,NORMAL
TXN100213,45762.86,18.528794,73.85065,18.51967,73.844214,2026-08-31 13:32:36,ATM-PN-0007,1.22,36.62,False,NORMAL
TXN100793,40329.72,18.521538,73.843282,18.515637,73.831048,2026-08-31 17:03:47,ATM-PN-0006,1.45,43.42,False,NORMAL
TXN100894,19018.31,18.503996,73.869798,18.511092,73.866588,2026-08-31 18:23:07,ATM-PN-0036,0.86,25.76,False,NORMAL
TXN100514,29316.71,18.534294,73.878784,18.533039,73.880246,2026-08-31 18:56:06,ATM-PN-0015,0.21,6.24,False,NORMAL
TXN100583,4762.92,18.534489,73.861371,18.533981,73.861851,2026-08-31 18:57:28,ATM-PN-0026,0.08,2.28,False,NORMAL
TXN100663,13854.57,18.537391,73.874603,18.536996,73.874812,2026-08-31 19:04:54,ATM-PN-0040,0.05,1.47,False,NORMAL
TXN100214,34034.86,18.507073,73.835683,18.507668,73.835618,2026-08-31 19:33:54,ATM-PN-0026,0.07,2.0,False,NORMAL
TXN100898,16797.44,18.541431,73.872171,18.542321,73.874867,2026-08-31 19:36:23,ATM-PN-0020,0.3,9.03,False,NORMAL
TXN100448,45999.28,18.516301,73.850401,18.516241,73.850191,2026-08-31 20:00:13,ATM-PN-0036,0.02,0.69,False,NORMAL
TXN100808,46368.29,18.518418,73.862268,18.51597,73.853083,2026-08-31 20:30:30,ATM-PN-0029,1.01,30.18,False,NORMAL
TXN100052,21624.82,18.51912,73.870381,20.348431,75.182992,2026-08-31 20:53:38,ATM-PN-0043,245.6,7367.94,True,CRITICAL
TXN100660,15141.63,18.514321,73.85412,18.522948,73.864145,2026-08-31 22:26:47,ATM-PN-0042,1.43,42.82,False,NORMAL
TXN100298,28855.32,18.520537,73.848484,18.52053,73.848459,2026-08-31 22:43:10,ATM-PN-0050,0.0,0.08,False,NORMAL
TXN100275,16243.86,18.520849,73.860591,18.235001,70.594184,2026-08-31 23:01:26,ATM-PN-0018,346.14,10384.24,True,CRITICAL
TXN100992,49373.79,18.527519,73.855692,18.524921,73.854028,2026-08-31 23:53:22,ATM-PN-0031,0.34,10.14,False,NORMAL
TXN100486,7958.84,18.523897,73.857379,18.524956,73.867682,2026-08-31 23:57:40,ATM-PN-0032,1.09,32.78,False,NORMAL
TXN100435,26725.92,18.51838,73.830593,18.5232,73.832016,2026-09-01 00:39:57,ATM-PN-0015,0.56,16.7,False,NORMAL
TXN100745,37544.52,18.521555,73.868149,18.515472,73.873459,2026-09-01 01:47:28,ATM-PN-0016,0.88,26.34,False,NORMAL
TXN100380,20930.9,18.525889,73.876504,18.529982,73.881301,2026-09-01 02:54:10,ATM-PN-0045,0.68,20.41,False,NORMAL
TXN100105,45624.56,18.516559,73.844798,18.515682,73.838493,2026-09-01 04:05:42,ATM-PN-0040,0.67,20.16,False,NORMAL
TXN100303,8551.5,18.535098,73.862525,18.531714,73.853961,2026-09-01 04:15:27,ATM-PN-0005,0.98,29.34,False,NORMAL
TXN100581,27355.17,18.525442,73.862914,20.658244,75.549025,2026-09-01 04:43:54,ATM-PN-0036,295.7,8870.94,True,CRITICAL
TXN100281,32411.91,18.543234,73.853001,18.539797,73.849127,2026-09-01 04:50:46,ATM-PN-0038,0.56,16.78,False,NORMAL
TXN100103,4589.27,18.519751,73.87048,18.518621,73.88178,2026-09-01 05:19:19,ATM-PN-0028,1.2,35.94,False,NORMAL
TXN100906,40057.72,18.536668,73.859763,18.524446,73.853876,2026-09-01 06:11:18,ATM-PN-0039,1.49,44.82,False,NORMAL
TXN100991,18682.49,18.518918,73.831557,18.516793,73.828338,2026-09-01 08:03:43,ATM-PN-0008,0.41,12.41,False,NORMAL
TXN100895,25856.97,18.517784,73.853954,20.090419,74.292504,2026-09-01 08:16:40,ATM-PN-0022,180.82,5424.71,True,CRITICAL
TXN100193,11873.44,18.520567,73.871218,18.531132,73.865015,2026-09-01 09:39:33,ATM-PN-0045,1.34,40.34,False,NORMAL
TXN100196,19500.39,18.515942,73.848997,18.507089,73.846564,2026-09-01 09:48:44,ATM-PN-0048,1.02,30.52,False,NORMAL
TXN100827,4556.38,18.530012,73.843791,20.017911,70.921745,2026-09-01 09:54:41,ATM-PN-0004,348.47,10454.12,True,CRITICAL
TXN100025,13071.88,18.505066,73.83855,18.503189,73.839043,2026-09-01 10:46:27,ATM-PN-0017,0.22,6.45,False,NORMAL
TXN100770,13529.21,18.532083,73.856381,18.536844,73.852866,2026-09-01 11:08:54,ATM-PN-0049,0.65,19.39,False,NORMAL
TXN100858,38041.84,18.540399,73.879796,18.540394,73.879662,2026-09-01 11:23:04,ATM-PN-0044,0.01,0.42,False,NORMAL
TXN100009,31320.38,18.535085,73.858825,18.534357,73.858736,2026-09-01 12:12:13,ATM-PN-0032,0.08,2.44,False,NORMAL
TXN100610,6777.66,18.511596,73.840356,18.511229,73.840394,2026-09-01 13:50:06,ATM-PN-0005,0.04,1.23,False,NORMAL
TXN100668,23773.11,18.527958,73.861788,18.531206,73.855516,2026-09-01 14:04:26,ATM-PN-0035,0.75,22.6,False,NORMAL
TXN100700,6270.0,18.517121,73.826938,18.521994,73.823943,2026-09-01 14:30:46,ATM-PN-0009,0.63,18.81,False,NORMAL
TXN100847,27958.02,18.52753,73.851749,18.527741,73.861368,2026-09-01 16:04:12,ATM-PN-0009,1.01,30.43,False,NORMAL
TXN100299,28494.74,18.550721,73.859534,18.553098,73.873095,2026-09-01 16:53:42,ATM-PN-0032,1.45,43.61,False,NORMAL
TXN100291,35177.76,18.514075,73.846695,18.526233,73.848991,2026-09-01 17:29:46,ATM-PN-0037,1.37,41.2,False,NORMAL
TXN100871,40218.16,18.499825,73.86697,18.509609,73.871206,2026-09-01 17:30:23,ATM-PN-0004,1.18,35.28,False,NORMAL
TXN100537,35404.25,18.52551,73.856316,18.521288,73.867775,2026-09-01 17:58:56,ATM-PN-0034,1.3,38.89,False,NORMAL
TXN100122,12621.46,18.529121,73.857646,18.526332,73.866309,2026-09-01 18:29:25,ATM-PN-0044,0.96,28.94,False,NORMAL
TXN100820,27102.96,18.524863,73.841507,18.535138,73.847849,2026-09-01 18:46:05,ATM-PN-0025,1.32,39.71,False,NORMAL
TXN100723,28658.33,18.531198,73.882117,18.71827,71.646722,2026-09-01 18:48:03,ATM-PN-0032,236.46,7093.88,True,CRITICAL
TXN100118,44798.83,18.521778,73.857483,18.526135,73.855694,2026-09-01 19:05:48,ATM-PN-0006,0.52,15.6,False,NORMAL
TXN100439,42821.36,18.514759,73.877491,18.447308,76.993415,2026-09-01 19:17:09,ATM-PN-0028,328.69,9860.66,True,CRITICAL
TXN100772,2275.18,18.514525,73.838874,18.514779,73.840975,2026-09-01 19:32:29,ATM-PN-0017,0.22,6.7,False,NORMAL
TXN100885,9215.83,18.520857,73.861568,18.521964,73.864874,2026-09-01 20:59:35,ATM-PN-0017,0.37,11.09,False,NORMAL
TXN100153,32116.93,18.518986,73.85455,18.516985,73.852783,2026-09-01 22:03:03,ATM-PN-0026,0.29,8.71,False,NORMAL
TXN100979,40163.94,18.494473,73.854148,18.493473,73.852356,2026-09-01 22:33:19,ATM-PN-0045,0.22,6.58,False,NORMAL
TXN100672,3616.0,18.527349,73.869222,17.770723,76.858595,2026-09-01 23:45:36,ATM-PN-0015,326.87,9806.18,True,CRITICAL
TXN100017,45714.79,18.509082,73.86559,16.632305,74.204908,2026-09-02 01:37:57,ATM-PN-0025,211.77,6352.96,True,CRITICAL
TXN100593,19256.1,18.525466,73.855743,18.526937,73.844245,2026-09-02 03:04:12,ATM-PN-0032,1.22,36.7,False,NORMAL
TXN100889,42794.55,18.517675,73.857705,18.508877,73.852033,2026-09-02 03:36:26,ATM-PN-0019,1.15,34.4,False,NORMAL
TXN100041,48903.21,18.538063,73.857588,18.529156,73.854893,2026-09-02 03:37:18,ATM-PN-0023,1.03,30.91,False,NORMAL
TXN100351,49736.67,18.537213,73.869337,18.544105,73.871627,2026-09-02 04:54:28,ATM-PN-0043,0.8,24.1,False,NORMAL
TXN100654,28648.96,18.524254,73.872333,18.528701,73.873292,2026-09-02 06:08:46,ATM-PN-0018,0.5,15.14,False,NORMAL
